Date,Total BTC,Market Cap,Transactions last 24h,Transactions avg. per hour,Bitcoins sent last 24h,Bitcoins sent avg. per hour,Count,Blocks last 24h,Blocks avg. per hour,Difficulty,Next Difficulty,Network Hashrate Terahashs,Network Hashrate PetaFLOPS
2018-04-13,16522800.0,133066039344.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-12,16522800.0,130958060520.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-11,16522800.0,130166618400.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-10,16522800.0,114403867200.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-09,16522800.0,112284157188.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-08,16522800.0,110591231100.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-07,16522800.0,116043094188.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-06,16522800.0,114662614248.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-05,16522800.0,107910406800.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-04,16522800.0,112947382380.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-03,16522800.0,111692310492.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-02,16522800.0,122209237920.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-04-01,16522800.0,116171806800.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-31,16522800.0,112376519640.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-30,16522800.0,114633534120.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-29,16522800.0,111644559600.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-28,16522800.0,118372643760.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-27,16522800.0,131291821080.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-26,16522800.0,131759912004.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-25,16522800.0,135316775160.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-24,16522800.0,141056795880.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-23,16522800.0,142411665480.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-22,16522800.0,142827379128.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-21,16522800.0,143457558720.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-20,16522800.0,145965719760.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-19,16522800.0,147796446000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-18,16522800.0,140443800000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-17,16522800.0,134495592000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-16,16522800.0,132066740400.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-15,16522800.0,140433555864.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-14,16522800.0,137668134828.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-13,16522800.0,134558378640.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-11,16522800.0,149562733320.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-10,16522800.0,144769469040.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-09,16522800.0,152474050680.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-08,16522800.0,153427416240.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-07,16522800.0,163861564440.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-06,16522800.0,176793960000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-05,16522800.0,188541670800.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-04,16522800.0,190023765960.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-03,16522800.0,189103446000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-02,16522800.0,182279529600.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-03-01,16522800.0,180428976000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-27,16522800.0,174724148844.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-26,16522800.0,172159314600.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-25,16522800.0,158618880000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-24,16522800.0,160074538680.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-23,16522800.0,167218386056.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-22,16522800.0,162472492644.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-21,16522800.0,172497866772.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-20,16522800.0,185607056292.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-19,16522800.0,184478714280.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-18,16522800.0,172185255396.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-17,16522800.0,183531957840.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-16,16522800.0,172907797440.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-15,16522800.0,165644374560.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-14,16522800.0,156781544640.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-13,16522800.0,140774421228.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-12,16522800.0,147052920000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-11,16522800.0,142690405116.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-10,16522800.0,141364119960.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-09,16522800.0,143432774520.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-08,16522800.0,136146219720.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-07,16522800.0,124813231200.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-06,16522800.0,126885190320.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-05,16522800.0,113001081480.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-04,16522800.0,134327059440.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-03,16522800.0,151844532000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-02,16522800.0,144904956000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-02-01,16522800.0,162420611052.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-31,16522800.0,167640163572.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-30,16522800.0,164728846212.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-29,16522800.0,184437572508.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-28,16522800.0,193078666452.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-27,16522800.0,188130253080.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-26,16522800.0,183072624000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-25,16522800.0,197107586004.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-24,16522800.0,188724743424.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-23,16522800.0,179191418280.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-22,16522800.0,179079063240.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-21,16522800.0,190947390480.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-20,16522800.0,211324298808.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-19,16522800.0,191994936000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-18,16522800.0,186656419320.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-17,16522800.0,185278417800.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-16,16522800.0,190557452400.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-15,16522800.0,224826400512.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-14,16522800.0,225503174400.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-13,16522800.0,234179957592.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-12,16522800.0,227832889200.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-11,16522800.0,218496020148.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-10,16522800.0,246850648523.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-09,16522800.0,237883708440.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-08,16522800.0,247841669544.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-07,16522800.0,267239436744.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-06,16522800.0,282538227720.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-05,16522800.0,300514538436.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-04,16522800.0,250221117972.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-03,16522800.0,249819779160.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-02,16522800.0,243826959600.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2018-01-01,16522800.0,222397053228.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-31,16522800.0,255677937900.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-30,16522800.0,209008628388.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-29,16522800.0,237118702800.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-28,16522800.0,239597122800.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-27,16522800.0,253624980000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-26,16522800.0,260434025880.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-25,16522800.0,229647092640.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-24,16522800.0,229060533240.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-21,16522800.0,257629280580.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-20,16522800.0,272094165840.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-19,16522800.0,290455953480.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-18,16522800.0,312841208148.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-17,16522800.0,312264397200.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-16,16522800.0,317287328400.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-15,16522800.0,293026240248.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-13,16522800.0,267229853520.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-12,16522800.0,279089919360.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-11,16522800.0,271377902460.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-10,16522800.0,245446194000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-09,16522800.0,241233045228.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-08,16522800.0,263423000400.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-07,16522800.0,262695997200.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-06,16522800.0,227932026000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-05,16522800.0,193703393520.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-04,16522800.0,192160164000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-03,16522800.0,186707640000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-02,16522800.0,179847538668.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-12-01,16522800.0,179961380760.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-30,16522800.0,166158233640.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-29,16522800.0,160785019080.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-28,16522800.0,162253896000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-27,16522800.0,158531309160.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-26,16522800.0,151575210360.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-25,16522800.0,144045605172.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-24,16522800.0,134229574920.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-23,16522800.0,135391127760.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-22,16522800.0,134903705160.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-21,16522800.0,133669452000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-20,16522800.0,135508439640.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-19,16522800.0,132182400000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-18,16522800.0,128633302560.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-17,16522800.0,127091725320.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-16,16522800.0,129653585460.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-15,16522800.0,119955528000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-14,16522800.0,110051761680.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-13,16522800.0,111503372274.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-12,16522800.0,96493152000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-11,16522800.0,104514971400.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-10,16522800.0,108720024000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-09,16522800.0,118220634000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-08,16522800.0,123391774716.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-07,16522800.0,117776170680.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-06,16522800.0,115494372000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-04,16522800.0,121477277880.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-03,16522800.0,122740941624.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-02,16522800.0,118138020000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-11-01,16522800.0,116147187828.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-31,16522800.0,110026977480.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-30,16522800.0,105744267720.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-29,16522800.0,100772557200.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-28,16522800.0,101563999320.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-27,16522800.0,95141586960.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-26,16522800.0,95809108080.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-25,16522800.0,97128784116.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-24,16522800.0,93986973696.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-23,16522800.0,91095814152.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-22,16522800.0,97004202204.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-21,16522800.0,97813819404.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-20,16522800.0,100639052976.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-19,16522800.0,99010070124.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-18,16522800.0,94290993216.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-17,16522800.0,92692908000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-16,16522800.0,92159221560.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-15,16522800.0,94260921720.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-14,16522800.0,93942031680.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-13,16522800.0,94824349200.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-12,16522800.0,92782131120.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-11,16522800.0,87850075320.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-10,16522800.0,79646009436.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-09,16522800.0,78990715188.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-08,16522800.0,78549391200.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-07,16522800.0,76087494000.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-06,16522800.0,73103476320.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-05,16522800.0,71872527720.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-04,16522800.0,72026189760.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-03,16522800.0,69936055560.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-02,16522800.0,71047874772.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-10-01,16522800.0,72154902372.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-30,16522800.0,72784916736.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-29,16522800.0,71643191256.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-28,16522800.0,68782268436.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-27,16522800.0,69158162136.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-26,16522800.0,69413935080.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-25,16522800.0,65676477720.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-24,16522800.0,65040349920.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-23,16522800.0,60988959360.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-22,16522800.0,61915888440.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-21,16522800.0,59493976416.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-20,16522800.0,59868878748.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-19,16522800.0,65244736956.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-18,16522800.0,64820100996.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-17,16522800.0,67101899676.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-16,16522800.0,62109205200.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-15,16522800.0,61143117084.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-14,16522800.0,62129032560.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-13,16522800.0,54720043812.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-12,16522800.0,65018870280.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-11,16522800.0,69061999440.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-10,16522800.0,69828657360.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-09,16522800.0,70800363228.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-08,16522800.0,71532158040.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-07,16522800.0,71761824960.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-06,16522800.0,76433481432.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-05,16522800.0,77111907600.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-04,16522800.0,74451406344.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-03,16522800.0,73367345436.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-02,16522800.0,76986830004.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-09-01,16522800.0,75027060696.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
2017-08-31,16522800.0,80488176552.0,,,,,481823.0,0.0,0.0,923233068449.0,887736944047.0,6354668.57,80704290.84
